Table 13,,,,,,,,,,,,,
Hate Crime Incidents,,,,,,,,,,,,,
"per Bias Motivation and Quarter
",,,,,,,,,,,,,
"by State, Federal, and Agency, 2021",,,,,,,,,,,,,
State,Agency type,Agency name,Number of incidents per bias motivation,,,,,,Number of incidents per quarter,,,,Population1
,,,"Race/
Ethnicity/
Ancestry",Religion,"Sexual
orientation",Disability,Gender,"Gender
identity","1st
quarter","2nd
quarter","3rd
quarter","4th
quarter",
,,Freetown,0,0,1,0,0,0,0,1,0,0,"9,567"
,,Gardner,1,0,0,0,0,0,0,1,0,0,"20,795"
,,Gloucester2,2,0,0,0,0,0,0,1,0,0,"30,963"
,,Groton,5,3,0,0,0,0,0,1,0,7,"11,407"
,,Hanover2,0,0,2,0,0,0,0,1,0,0,"15,396"
,,Hanson,1,0,0,0,0,0,0,0,1,0,"11,550"
,,Haverhill2,11,3,1,0,0,3,4,2,3,5,"64,944"
,,Hingham2,1,0,0,1,0,0,0,0,0,1,"26,172"
,,Holbrook2,4,0,1,0,0,0,2,1,1,0,"11,163"
,,Holyoke,1,0,0,0,0,0,0,0,1,0,"40,326"
,,Hull,0,1,0,0,0,0,0,1,0,0,"11,000"
,,Lakeville,0,0,0,1,0,0,0,0,1,0,"12,360"
,,Lawrence,1,0,1,0,0,0,2,0,0,0,"81,021"
,,Lee,1,0,1,0,0,0,0,1,1,0,"5,598"
,,Lexington,2,1,0,0,0,0,0,0,2,1,"33,427"
,,Lowell,1,0,1,0,0,0,0,0,2,0,"112,230"
,,Ludlow2,0,1,1,0,0,0,0,1,0,0,"21,312"
,,Lynn2,11,0,1,0,0,0,3,3,1,4,"95,727"
,,Marblehead2,3,3,1,0,0,0,3,3,0,0,"20,791"
,,Mashpee,1,0,0,0,0,0,0,0,1,0,"14,411"
,,Medford,4,2,1,0,0,0,2,3,2,0,"61,819"
,,Natick,1,0,0,0,0,0,1,0,0,0,"36,340"
,,Needham,1,0,0,0,0,0,0,0,1,0,"32,159"
,,Newbury,1,0,0,0,0,0,0,0,0,1,"7,285"
,,Newburyport,0,1,0,0,0,0,0,0,1,0,"18,757"
,,Newton2,8,1,0,0,0,0,2,3,1,1,"88,769"
,,Northbridge,1,0,0,0,0,0,0,1,0,0,"16,850"
,,Pepperell,1,0,0,0,0,0,0,0,0,1,"12,192"
,,Pittsfield2,4,0,1,0,0,0,0,2,2,0,"41,556"
,,Plainville,0,1,0,0,0,0,1,0,0,0,"9,495"
,,Plymouth2,1,0,1,0,0,0,0,1,0,0,"66,289"
,,Provincetown2,2,0,1,0,0,0,0,1,1,0,"2,982"
,,Quincy,6,1,2,0,0,0,1,4,1,3,"95,737"
,,Randolph2,6,0,0,0,0,0,1,1,1,2,"32,257"
,,Revere,2,0,0,0,0,0,0,1,0,1,"52,860"
,,Rutland,1,0,0,0,0,0,0,1,0,0,"9,208"
,,Salem2,7,6,9,0,1,0,7,12,1,2,"44,120"
,,Sandwich2,1,0,2,0,0,0,0,1,1,0,"20,266"
,,Shrewsbury,2,0,0,0,1,0,2,1,0,0,"39,602"
,,Somerville2,6,2,1,0,0,1,1,2,2,2,"82,123"
,,Southborough,1,0,0,0,0,0,0,0,0,1,"10,328"
,,South Hadley2,3,0,1,0,0,0,2,1,0,0,"17,520"
,,Springfield,1,1,0,0,0,0,1,0,0,1,"154,098"
,,Stoneham2,2,0,0,0,0,0,0,1,0,0,"24,439"
,,Stoughton,1,0,0,0,0,0,0,1,0,0,"29,418"
,,Sudbury,0,1,0,0,0,0,0,1,0,0,"19,798"
,,Swansea2,2,0,0,0,0,0,0,0,1,0,"17,257"
,,Townsend,0,0,1,0,0,0,0,0,0,1,"9,574"
,,Wakefield,1,0,0,0,0,0,0,1,0,0,"27,470"
,,Waltham,2,0,0,0,0,0,0,2,0,0,"62,693"
,,Wenham2,0,0,6,0,0,0,0,0,3,0,"5,236"
,,West Boylston,1,0,0,0,0,0,0,1,0,0,"8,137"
,,Westwood,1,1,0,0,0,0,0,0,2,0,"16,767"
,,Wilmington,0,0,1,0,0,0,0,0,1,0,"23,567"
,,Winthrop2,1,1,0,0,0,0,0,1,0,0,"18,692"
,,Woburn,1,0,1,0,0,0,0,1,0,1,"40,568"
,,Worcester2,9,2,0,0,0,1,3,7,0,1,"186,365"
,,Yarmouth,0,1,0,0,1,0,0,1,0,1,"23,295"
,Universities and Colleges,,9,9,2,0,0,0,,,,,
,,Boston University,2,0,0,0,0,0,0,1,1,0,"42,047"
,,Bridgewater State University,1,0,0,0,0,0,0,0,0,1,"13,150"
,,Emerson College,0,1,0,0,0,0,0,0,0,1,"5,496"
,,Framingham State University,1,0,0,0,0,0,0,0,0,1,"8,366"
,,Harvard University,0,1,0,0,0,0,0,1,0,0,"41,024"
,,Massachusetts College of Liberal Arts,0,2,1,0,0,0,0,2,0,1,"1,922"
,,Massachusetts Institute of Technology,2,0,0,0,0,0,0,1,0,1,"12,195"
,,Mount Holyoke College,0,3,0,0,0,0,0,0,0,3,"2,504"
,,University of Massachusetts:,,,,,,,,,,,
,,Amherst,1,0,0,0,0,0,0,0,1,0,"35,781"
,,Lowell,1,0,0,0,0,0,0,1,0,0,"22,192"
,,Western New England University,0,1,0,0,0,0,0,0,0,1,"4,005"
,,Westfield State University,1,1,0,0,0,0,0,0,0,2,"7,104"
,,Wheaton College,0,0,1,0,0,0,0,1,0,0,"1,807"
,State Police Agencies,,2,0,0,0,0,0,,,,,
,,State Police:,,,,,,,,,,,
,,Norfolk County,1,0,0,0,0,0,1,0,0,0,
,,Suffolk County,1,0,0,0,0,0,1,0,0,0,
,Other Agencies,,1,1,0,0,0,0,,,,,
,,"Division of Law Enforcement, Environmental Police2",1,1,0,0,0,0,0,0,1,0,
Michigan,Total,,294,52,60,4,7,13,,,,,
,Cities,,221,37,47,3,3,6,,,,,
,,Adrian2,2,0,0,0,0,0,0,0,1,0,"20,371"
,,Albion,6,1,0,0,0,0,1,4,0,2,"8,336"
,,Allen Park,0,2,0,0,0,0,0,0,0,2,"26,615"
,,Ann Arbor2,5,4,0,0,0,2,2,6,1,0,"119,805"
,,Bath Township,2,0,0,0,0,0,0,1,0,1,"13,226"
,,Bay City,4,0,0,0,0,0,1,0,1,2,"32,200"
,,Benton Township,1,0,1,0,0,0,0,1,1,0,"14,230"
,,Birch Run2,0,0,2,0,0,0,0,1,0,0,"1,461"
,,Blissfield,1,0,0,0,0,0,0,0,0,1,"3,240"
,,Bloomfield Hills,0,0,1,0,0,0,0,0,0,1,"4,001"
,,Bloomfield Township,1,0,0,0,0,0,0,0,0,1,"41,809"
,,Boyne City,1,0,0,0,0,0,0,0,0,1,"3,717"
,,Brighton,1,0,0,0,0,0,1,0,0,0,"7,654"
,,Brownstown Township,1,0,0,0,0,0,0,0,1,0,"32,300"
,,Burton,3,0,0,0,0,0,1,0,0,2,"28,319"
,,Cadillac,0,0,0,0,0,1,0,0,0,1,"10,536"
,,Canton Township2,5,2,1,0,0,0,1,4,1,1,"94,777"
,,Caro,0,0,1,0,0,0,0,1,0,0,"3,967"
,,Carrollton Township,1,0,0,0,0,0,0,0,1,0,"5,560"
,,Clinton,0,0,1,0,0,0,0,0,0,1,"2,283"
,,Clinton Township,2,0,0,0,0,0,0,0,1,1,"100,094"
,,Clio,1,0,0,0,0,0,1,0,0,0,"2,465"
,,Coldwater,1,0,0,0,0,0,0,0,0,1,"11,954"
,,Commerce Township,0,1,0,0,0,0,0,1,0,0,"39,878"
,,Croswell,1,0,0,0,0,0,0,0,0,1,"2,235"
,,Dearborn,3,2,0,0,0,0,1,1,0,3,"92,930"
,,Dearborn Heights,1,1,0,0,0,0,1,0,0,1,"54,772"
,,Decatur,1,0,0,0,0,0,1,0,0,0,"1,707"
,,Detroit2,24,1,20,1,1,0,12,14,14,5,"673,708"
,,Dowagiac,0,0,2,0,0,0,0,1,0,1,"5,536"
,,East Lansing2,3,1,0,0,0,0,1,0,1,1,"47,548"
,,Eastpointe,2,0,0,0,0,0,0,2,0,0,"31,653"
,,Eaton Rapids,3,0,0,0,0,0,0,1,2,0,"5,223"
,,Ecorse,1,0,0,0,0,0,0,1,0,0,"9,635"
,,Escanaba,1,0,0,0,0,0,0,1,0,0,"12,052"
,,Farmington Hills,2,0,0,0,0,0,1,1,0,0,"80,044"
,,Ferndale,1,0,1,0,0,1,0,1,0,2,"20,228"
,,Flint,5,0,1,0,0,0,3,0,2,1,"94,290"
,,Flint Township,1,0,0,0,0,0,0,0,1,0,"30,015"
,,Fraser,1,0,0,0,0,0,1,0,0,0,"14,316"
,,Garden City,1,0,0,0,0,0,0,0,1,0,"26,084"
,,Gaylord,2,0,0,0,0,0,1,1,0,0,"3,672"
,,Genesee Township,2,0,0,0,0,0,1,0,1,0,"20,258"
,,Grand Blanc Township,1,0,0,0,0,0,0,1,0,0,"36,700"
,,Grand Rapids2,4,0,0,0,0,0,1,0,1,1,"201,280"
,,Green Oak Township,1,0,0,0,0,0,0,0,1,0,"19,155"
,,Greenville,2,0,0,0,0,0,0,0,1,1,"8,378"
,,Grosse Pointe,1,0,0,0,0,0,0,0,0,1,"5,094"
,,Grosse Pointe Park,1,0,0,0,0,0,1,0,0,0,"10,918"
,,Hancock,1,0,0,0,0,0,0,0,0,1,"4,426"
,,Harbor Springs,0,1,0,0,0,0,1,0,0,0,"1,204"
,,Harper Woods,1,1,0,0,0,0,2,0,0,0,"13,582"
,,Hartford,0,1,0,0,0,0,0,1,0,0,"2,561"
,,Hastings,1,0,1,0,0,0,2,0,0,0,"7,335"
,,Highland Park,8,0,0,0,0,1,2,2,1,4,"10,620"
,,Hillsdale,1,0,0,0,0,0,0,0,0,1,"8,081"
,,Imlay City,1,0,1,0,0,0,1,1,0,0,"3,584"
,,Iron River,2,0,0,0,0,0,0,1,1,0,"2,808"
,,Kalamazoo Township,1,0,0,0,0,0,0,1,0,0,"24,503"
,,Kentwood,1,0,1,0,0,0,1,0,1,0,"52,028"
,,Lansing2,11,3,1,0,0,0,2,4,5,1,"117,865"
,,Lansing Township,0,1,0,0,0,0,1,0,0,0,"8,158"
,,Lincoln Park,3,0,0,0,0,0,0,3,0,0,"35,879"
,,Litchfield,1,0,0,0,0,0,1,0,0,0,"1,324"
,,Livonia,2,0,0,0,0,0,0,1,1,0,"92,852"
,,Lowell,0,1,0,0,1,0,0,0,0,2,"4,239"
,,Ludington,1,0,0,0,0,0,0,1,0,0,"8,098"
,,Madison Heights,0,0,0,0,1,0,0,0,0,1,"29,626"
,,Manistique,1,0,0,0,0,0,0,0,1,0,"2,933"
,,Marquette,1,0,0,0,0,0,0,1,0,0,"20,208"
,,Mason,1,0,0,0,0,0,0,0,1,0,"8,402"
,,Meridian Township,2,0,0,0,0,0,0,0,2,0,"43,146"
,,Milan,0,1,0,0,0,0,0,1,0,0,"6,028"
,,Montrose Township,0,1,0,0,0,0,0,1,0,0,"7,420"
,,Mount Morris2,2,0,0,0,0,0,0,1,0,0,"2,803"
,,Mount Pleasant,1,0,1,0,0,0,0,1,1,0,"24,109"
,,Muskegon,0,0,0,1,0,0,0,1,0,0,"36,296"
,,Muskegon Township,1,0,0,0,0,0,0,0,1,0,"18,043"
,,Niles,0,0,1,0,0,0,0,0,1,0,"11,045"
,,Norton Shores,0,1,0,0,0,0,0,0,1,0,"24,689"
,,Novi,1,0,0,0,0,0,1,0,0,0,"61,440"
,,Oscoda Township,1,0,0,0,0,0,0,1,0,0,"6,743"
,,Ovid,1,0,0,0,0,0,1,0,0,0,"1,609"
,,Owosso,1,0,0,0,0,0,0,0,0,1,"14,258"
,,Paw Paw,1,0,0,0,0,0,0,1,0,0,"3,328"
,,Pittsfield Township,1,0,1,0,0,0,1,1,0,0,"39,327"
,,Plymouth Township,2,0,0,0,0,0,0,1,1,0,"26,895"
,,Pontiac,2,0,0,0,0,0,0,0,2,0,"58,834"
,,Port Huron,0,0,1,0,0,0,1,0,0,0,"28,487"
,,Redford Township,2,0,0,0,0,0,2,0,0,0,"46,112"
,,"Richfield Township, Roscommon County",1,0,0,0,0,0,0,1,0,0,"3,642"
,,Richmond,1,0,0,0,0,0,1,0,0,0,"5,801"
,,Rochester,0,0,1,0,0,0,0,0,1,0,"13,251"
,,Rockford,1,0,0,0,0,0,0,0,1,0,"6,468"
,,Roseville,5,0,0,0,0,0,0,4,0,1,"46,456"
,,Royal Oak2,0,2,0,0,0,0,0,0,1,0,"59,137"
,,Saginaw,2,0,0,0,0,0,1,0,1,0,"47,480"
,,Saginaw Township,2,0,0,0,0,0,0,1,1,0,"38,836"
,,Sault Ste. Marie,1,0,0,0,0,0,0,0,1,0,"13,282"
,,Schoolcraft,0,1,0,0,0,0,0,0,1,0,"1,550"
,,Scottville,1,0,0,0,0,0,1,0,0,0,"1,209"
,,Shelby Township2,2,0,0,0,0,0,0,1,0,0,"82,164"
,,Southfield,2,1,0,0,0,0,0,2,0,1,"72,216"
,,Southgate,3,0,0,0,0,0,0,1,2,0,"29,052"
,,St. Charles,0,0,1,0,0,0,0,0,1,0,"1,871"
,,St. Clair Shores,2,0,0,0,0,0,0,1,1,0,"58,254"
,,Sterling Heights,9,0,1,0,0,0,2,2,2,4,"131,911"
,,St. Joseph,1,0,0,0,0,0,0,0,0,1,"8,283"
,,Sylvan Lake,1,0,0,0,0,0,1,0,0,0,"1,848"
,,Taylor,0,0,1,0,0,0,0,1,0,0,"60,341"
,,Traverse City,1,0,1,0,0,0,1,1,0,0,"15,840"
,,Troy,1,0,0,0,0,0,0,0,0,1,"83,851"
,,Van Buren Township,2,0,1,0,0,0,0,1,2,0,"28,390"
,,Walker,1,0,1,0,0,0,0,0,2,0,"25,443"
,,Walled Lake2,3,1,0,1,0,0,0,1,2,0,"7,082"
,,Warren,2,0,1,0,0,0,0,1,0,2,"132,758"
,,Waterford Township2,4,0,0,0,0,1,0,0,2,2,"72,213"
,,Wayland,1,0,0,0,0,0,0,0,0,1,"4,253"
,,Wayne,1,0,0,0,0,0,0,0,1,0,"16,616"
,,West Bloomfield Township2,4,4,0,0,0,0,2,1,2,2,"65,720"
,,Westland,1,0,0,0,0,0,0,0,1,0,"80,837"
,,White Pigeon,1,0,0,0,0,0,0,0,0,1,"1,520"
,,Wixom,1,0,0,0,0,0,0,0,0,1,"14,145"
,,Wolverine Lake,1,0,0,0,0,0,0,0,1,0,"4,788"
,,Wyandotte,1,1,0,0,0,0,0,1,1,0,"24,600"
,,Wyoming,2,1,0,0,0,0,1,1,0,1,"77,094"
,,Ypsilanti,1,0,0,0,0,0,0,0,1,0,"19,986"
,Universities and Colleges,,8,3,2,0,1,0,,,,,
,,Delta College,2,0,0,0,0,0,0,1,0,1,"10,408"
,,Ferris State University,1,0,0,0,0,0,1,0,0,0,"14,874"
,,Grand Rapids Community College,1,0,0,0,0,0,0,1,0,0,"18,960"
,,Michigan State University,0,1,0,0,0,0,0,0,0,1,"55,406"
,,"University of Michigan, Ann Arbor",2,1,2,0,1,0,2,0,3,1,"49,530"
,,Washtenaw Community College,2,0,0,0,0,0,1,1,0,0,"20,899"
,,Western Michigan University,0,1,0,0,0,0,0,0,0,1,"22,996"
,Metropolitan Counties,,20,5,3,0,0,0,,,,,
,,Bay,1,0,0,0,0,0,1,0,0,0,
,,Calhoun,1,0,0,0,0,0,0,0,1,0,
,,Eaton,1,0,1,0,0,0,0,0,2,0,
,,Genesee,0,0,1,0,0,0,0,0,1,0,
,,Ingham,2,2,0,0,0,0,1,2,0,1,
,,Jackson,1,0,0,0,0,0,0,0,1,0,
,,Kent,4,0,1,0,0,0,2,1,1,1,
,,Macomb,2,0,0,0,0,0,2,0,0,0,
,,Montcalm,2,0,0,0,0,0,0,1,1,0,
,,Muskegon,1,0,0,0,0,0,1,0,0,0,
,,Oakland,1,0,0,0,0,0,0,0,0,1,
,,Ottawa,1,2,0,0,0,0,0,2,1,0,
,,Saginaw,1,0,0,0,0,0,0,1,0,0,
,,Washtenaw,2,1,0,0,0,0,0,0,1,2,
,Nonmetropolitan Counties,,14,2,3,0,3,3,,,,,
,,Barry,2,0,0,0,0,0,0,2,0,0,
,,Benzie,1,0,1,0,0,0,2,0,0,0,
,,Delta,2,0,0,0,0,1,0,0,2,1,
,,Gladwin,0,1,0,0,0,0,0,0,1,0,
,,Grand Traverse,1,0,0,0,0,0,0,0,1,0,
,,Gratiot,1,0,0,0,0,0,0,1,0,0,
,,Houghton,0,0,0,0,1,0,0,0,0,1,
,,Huron,1,0,0,0,0,0,0,0,1,0,
,,Kalkaska,1,0,0,0,0,0,0,0,1,0,
,,Leelanau2,1,0,0,0,0,2,0,1,0,1,
,,Lenawee,1,0,0,0,0,0,1,0,0,0,
,,Mackinac,1,0,0,0,0,0,0,1,0,0,
,,Marquette,0,0,2,0,0,0,0,0,2,0,
,,Ontonagon,0,0,0,0,1,0,1,0,0,0,
,,Oscoda,1,0,0,0,0,0,0,0,1,0,
,,Tuscola,1,0,0,0,0,0,0,0,1,0,
,,Van Buren,0,1,0,0,1,0,0,0,1,1,
,State Police Agencies,,29,3,3,0,0,4,,,,,
,,State Police:,,,,,,,,,,,
,,Bay County,1,0,0,0,0,1,0,0,2,0,
,,Branch County,2,0,0,0,0,0,1,1,0,0,
,,Calhoun County,2,1,0,0,0,0,1,1,1,0,
,,Grand Traverse County,1,0,0,0,0,0,1,0,0,0,
,,Ingham County,3,0,0,0,0,0,1,1,1,0,
,,Isabella County,0,1,0,0,0,0,0,1,0,0,
,,Kalamazoo County,1,0,0,0,0,1,0,2,0,0,
,,Kent County,1,0,0,0,0,0,1,0,0,0,
,,Lenawee County,1,0,0,0,0,0,1,0,0,0,
,,Livingston County,1,0,0,0,0,0,0,0,1,0,
,,Macomb County,1,0,0,0,0,0,1,0,0,0,
,,Marquette County,1,0,0,0,0,0,0,0,1,0,
,,Midland County,1,0,0,0,0,0,0,0,0,1,
,,Montcalm County,2,0,1,0,0,0,1,0,1,1,
,,Newaygo County,1,0,0,0,0,0,0,0,0,1,
,,Osceola County,1,0,0,0,0,0,0,1,0,0,
,,Saginaw County,1,0,0,0,0,2,0,2,0,1,
,,Shiawassee County,3,0,0,0,0,0,0,2,1,0,
,,St. Joseph County,2,1,1,0,0,0,3,0,0,1,
,,Van Buren County,0,0,1,0,0,0,0,0,0,1,
,,Wayne County,2,0,0,0,0,0,0,0,1,1,
,,Wexford County,1,0,0,0,0,0,0,1,0,0,
,Tribal Agencies,,2,2,1,1,0,0,,,,,
,,Gun Lake Tribal,0,1,0,0,0,0,0,0,0,1,
,,Hannahville Tribal,1,0,0,0,0,0,0,1,0,0,
,,Nottawaseppi Huron Band of Potawatomi,0,0,0,1,0,0,0,0,1,0,
,,Saginaw Chippewa Tribal,1,1,1,0,0,0,0,0,0,3,
,Other Agencies,,0,0,1,0,0,0,,,,,
,,Wayne County Airport,0,0,1,0,0,0,0,0,1,0,
Minnesota,Total,,175,44,44,2,2,7,,,,,
,Cities,,141,38,37,1,1,7,,,,,
,,Bemidji,1,0,1,0,0,0,0,0,0,2,"15,574"
,,Blaine,1,0,0,0,0,0,1,0,0,0,"67,705"
,,Bloomington,0,1,0,0,0,0,0,0,1,0,"84,740"
,,Brainerd2,4,0,0,0,0,0,1,0,0,0,"13,436"
,,Brooklyn Park2,7,0,2,0,1,0,2,3,3,0,"79,946"
,,Buffalo,1,0,0,0,0,0,1,0,0,0,"16,994"
,,Burnsville,5,0,0,0,0,0,0,2,3,0,"62,351"
,,Cloquet,0,1,0,0,0,0,0,1,0,0,"12,002"
,,Cold Spring/Richmond2,2,0,0,0,0,0,0,0,1,0,"5,869"
,,Coon Rapids2,2,0,0,0,0,0,0,1,0,0,"63,076"
,,Deerwood,0,0,1,0,0,0,0,0,1,0,752
,,Detroit Lakes,1,0,0,0,0,0,0,0,0,1,"9,310"
,,Duluth,0,0,1,0,0,0,0,0,1,0,"85,731"
,,Eagan,1,0,0,0,0,0,1,0,0,0,"66,155"
,,Eden Prairie,1,0,0,0,0,0,0,0,1,0,"65,308"
,,Farmington,2,0,0,0,0,0,1,1,0,0,"23,235"
,,Foley,1,0,0,0,0,0,0,1,0,0,"2,678"
,,Forest Lake,3,1,0,0,0,0,0,0,2,2,"21,592"
,,Fridley,3,0,0,0,0,0,1,0,2,0,"27,919"
,,Glencoe,0,1,0,0,0,0,0,1,0,0,"5,484"
,,Hopkins2,5,0,0,0,0,0,1,1,2,0,"18,272"
,,Inver Grove Heights,1,1,1,0,0,1,0,3,0,1,"35,957"
,,Jordan,0,1,0,0,0,0,0,0,0,1,"6,523"
,,Lakes Area,1,0,0,0,0,0,0,0,0,1,"10,026"
,,Lakeville,1,1,0,0,0,0,1,0,1,0,"71,092"
,,Lino Lakes,1,0,0,0,0,0,0,0,1,0,"22,657"
,,Litchfield,1,0,0,0,0,0,0,0,0,1,"6,656"
,,Mankato,4,1,1,0,0,0,2,2,1,1,"43,802"
,,Maplewood2,3,2,0,0,0,0,0,1,2,0,"41,057"
,,Minneapolis2,22,6,8,0,0,2,5,12,7,9,"438,463"
,,Minnetonka,1,2,0,0,0,1,1,0,0,3,"55,960"
,,Morris,1,0,0,0,0,0,1,0,0,0,"5,319"
,,Mounds View,1,0,0,0,0,0,0,1,0,0,"13,625"
,,New Brighton,1,0,0,0,0,0,0,0,1,0,"23,012"
,,Plymouth,2,1,0,0,0,0,0,2,1,0,"80,588"
,,Princeton,1,0,0,0,0,0,0,0,1,0,"4,738"
,,Red Wing,2,0,1,0,0,0,0,1,1,1,"16,411"
,,Richfield,2,0,0,0,0,0,1,0,1,0,"36,336"
,,Rochester2,4,2,1,1,0,0,0,5,0,2,"121,225"
,,Rosemount,2,0,0,0,0,0,0,1,1,0,"26,218"
,,Roseville2,8,1,2,0,0,0,2,1,0,4,"36,561"
,,Sartell,0,0,1,0,0,0,0,0,0,1,"19,398"
,,Savage2,3,2,0,0,0,0,2,0,1,1,"33,510"
,,Shakopee,0,0,1,0,0,0,1,0,0,0,"43,641"
,,St. Anthony,1,0,0,0,0,0,0,0,1,0,"11,490"
,,St. Cloud2,7,4,3,0,0,0,3,4,1,2,"68,756"
,,St. James,0,0,1,0,0,0,0,0,0,1,"4,336"
,,St. Louis Park2,5,4,1,0,0,0,1,4,3,1,"49,196"
,,St. Paul2,18,6,10,0,0,3,5,9,13,6,"309,957"
,,West St. Paul,6,0,0,0,0,0,3,2,1,0,"19,840"
,,Windom,1,0,0,0,0,0,0,0,0,1,"4,380"
,,Woodbury,1,0,1,0,0,0,0,0,1,1,"75,577"
,Universities and Colleges,,0,0,1,0,0,0,,,,,
,,"University of Minnesota, Duluth",0,0,1,0,0,0,1,0,0,0,"11,557"
,Metropolitan Counties,,25,4,6,0,1,0,,,,,
,,Blue Earth,1,0,0,0,0,0,0,0,1,0,
,,Carver,2,0,0,0,0,0,0,2,0,0,
,,Lake,0,1,0,0,0,0,1,0,0,0,
,,Mille Lacs2,6,0,0,0,0,0,0,2,1,2,
,,Olmsted,0,0,1,0,0,0,0,1,0,0,
,,Ramsey,6,0,0,0,0,0,0,5,1,0,
,,Scott,1,0,0,0,0,0,0,0,0,1,
,,Sherburne,2,1,0,0,0,0,1,0,1,1,
,,Stearns,1,0,1,0,0,0,0,2,0,0,
,,St. Louis2,0,0,3,0,0,0,0,0,1,0,
,,Washington,1,0,0,0,1,0,1,1,0,0,
,,Wright,5,2,1,0,0,0,3,4,0,1,
,Nonmetropolitan Counties,,4,2,0,1,0,0,,,,,
,,Beltrami,1,0,0,0,0,0,0,0,1,0,
,,Cass,1,0,0,0,0,0,0,1,0,0,
,,Hubbard,1,0,0,0,0,0,0,1,0,0,
,,Koochiching,0,1,0,0,0,0,0,1,0,0,
,,Meeker,0,0,0,1,0,0,0,1,0,0,
,,Todd,0,1,0,0,0,0,0,0,0,1,
,,Waseca,1,0,0,0,0,0,0,1,0,0,
,Other Agencies,,5,0,0,0,0,0,,,,,
,,Metropolitan Transit Commission,5,0,0,0,0,0,0,2,2,1,
Mississippi,Total,,26,0,2,0,3,0,,,,,
,Cities,,15,0,1,0,3,0,,,,,
,,Booneville,1,0,0,0,0,0,1,0,0,0,"8,368"
,,Calhoun City,0,0,1,0,0,0,0,0,1,0,"1,637"
,,Forest,2,0,0,0,2,0,0,2,1,1,"5,461"
,,Morton,0,0,0,0,1,0,0,1,0,0,"3,505"
,,Southaven,1,0,0,0,0,0,0,1,0,0,"57,455"
,,Union,10,0,0,0,0,0,0,0,0,10,"1,866"
,,Water Valley,1,0,0,0,0,0,0,1,0,0,"3,206"
,Metropolitan Counties,,3,0,0,0,0,0,,,,,
,,DeSoto,1,0,0,0,0,0,0,0,1,0,
,,Lamar,1,0,0,0,0,0,1,0,0,0,
,,Stone,1,0,0,0,0,0,0,0,1,0,
,Nonmetropolitan Counties,,8,0,1,0,0,0,,,,,
,,Grenada,3,0,0,0,0,0,1,0,2,0,
,,Kemper,1,0,0,0,0,0,0,0,0,1,
,,Lafayette,1,0,0,0,0,0,0,0,1,0,
,,Monroe,0,0,1,0,0,0,1,0,0,0,
,,Oktibbeha,1,0,0,0,0,0,0,0,0,1,
,,Pontotoc,1,0,0,0,0,0,0,1,0,0,
,,Winston,1,0,0,0,0,0,0,0,0,1,
Missouri,Total,,131,27,38,4,2,9,,,,,
,Cities,,107,17,31,4,1,7,,,,,
,,Ash Grove,0,0,0,0,0,1,0,0,1,0,"1,440"
,,Aurora,2,0,0,0,0,0,1,0,1,0,"7,422"
,,Blue Springs,4,1,1,0,0,0,0,4,0,2,"56,952"
,,Bowling Green,1,0,0,0,0,0,0,1,0,0,"4,711"
,,Branson,1,0,0,0,0,0,0,1,0,0,"11,797"
,,Brookfield,2,0,0,0,0,0,0,0,2,0,"4,144"
,,Buckner,1,0,0,0,0,0,1,0,0,0,"3,004"
,,Cameron,1,0,0,0,0,0,0,0,0,1,"7,986"
,,Cape Girardeau,0,0,1,0,0,0,0,0,0,1,"41,957"
,,Charleston,1,0,1,0,0,0,0,0,0,2,"4,936"
,,Chesterfield,1,0,0,0,0,0,0,0,1,0,"47,578"
,,Clever,2,0,0,0,0,0,2,0,0,0,"2,907"
,,Florissant,2,0,0,0,0,0,0,1,1,0,"50,653"
,,Fredericktown,1,0,0,0,0,0,0,1,0,0,"4,008"
,,Gladstone,1,0,1,0,0,0,1,1,0,0,"27,905"
,,Glendale,1,0,0,0,0,0,0,0,1,0,"5,856"
,,Grain Valley,0,0,1,0,0,0,0,0,0,1,"15,038"
,,Grandview,1,0,0,0,0,0,,,0,1,"24,734"
,,Greenwood,1,0,0,0,0,1,0,0,1,1,"5,951"
,,Hannibal,2,0,1,0,0,0,1,0,0,2,"17,194"
,,Independence,7,2,0,0,0,0,2,3,2,2,"116,761"
,,Kansas City2,33,3,2,2,0,2,12,9,12,6,"500,965"
,,Kimberling City,2,0,0,0,0,0,0,0,2,0,"2,321"
,,Kirksville,0,0,1,0,0,0,0,0,1,0,"17,666"
,,Lamar,0,1,1,0,0,0,0,0,1,1,"4,204"
,,Lebanon,1,0,0,0,0,0,0,0,1,0,"14,917"
,,Lee's Summit2,5,5,2,0,0,0,1,1,5,3,"102,519"
,,Maryville,3,0,0,0,0,0,0,0,0,3,"11,479"
,,Monroe City,1,0,0,0,0,0,1,0,0,0,"2,433"
,,Mountain Grove,1,0,0,0,0,0,1,0,0,0,"4,697"
,,Nevada,1,0,0,0,0,0,0,0,1,0,"8,177"
,,North Kansas City,1,0,1,0,0,2,1,0,1,2,"5,110"
,,Oak Grove,0,0,1,0,0,0,0,0,1,0,"8,493"
,,Overland,0,0,1,0,0,0,0,0,0,1,"15,449"
,,Peculiar,0,0,1,0,0,0,0,0,0,1,"5,774"
,,Perryville,0,0,1,0,0,0,0,1,0,0,"8,570"
,,Pevely,0,1,0,0,0,0,1,0,0,0,"6,042"
